fips,date,state,county,cases,deaths
00000,2020-05-09,Texas,n/a,37860,1049
00000,2020-05-10,Texas,n/a,38869,1088
00000,2020-05-11,Texas,n/a,39869,1100
00000,2020-05-12,Texas,n/a,41048,1133
00000,2020-05-13,Texas,n/a,42403,1158
00000,2020-05-14,Texas,n/a,43851,1216
00000,2020-05-15,Texas,n/a,45198,1272
00000,2020-05-16,Texas,n/a,46999,1305
00000,2020-05-17,Texas,n/a,47784,1336
00000,2020-05-18,Texas,n/a,48693,1347
00000,2020-05-19,Texas,n/a,49912,1369
00000,2020-05-20,Texas,n/a,51323,1419
00000,2020-05-21,Texas,n/a,52268,1440
00000,2020-05-22,Texas,n/a,53449,1480
00000,2020-05-23,Texas,n/a,54509,1506
00000,2020-05-24,Texas,n/a,55348,1506
00000,2020-05-25,Texas,n/a,55971,1527
00000,2020-05-26,Texas,n/a,56560,1536
00000,2020-05-27,Texas,n/a,57921,1562
00000,2020-05-28,Texas,n/a,59776,1601
00000,2020-05-29,Texas,n/a,61006,1626
00000,2020-05-30,Texas,n/a,62338,1626
00000,2020-05-31,Texas,n/a,64287,1672
00000,2020-06-01,Texas,n/a,64880,1678
00000,2020-06-02,Texas,n/a,66568,1698
00000,2020-06-03,Texas,n/a,68271,1734
00000,2020-06-04,Texas,n/a,69920,1767
00000,2020-06-05,Texas,n/a,71613,1788
00000,2020-06-06,Texas,n/a,73553,1819
00000,2020-06-07,Texas,n/a,74978,1830
00000,2020-06-08,Texas,n/a,75616,1830
00000,2020-06-09,Texas,n/a,77253,1853
00000,2020-06-10,Texas,n/a,79757,1885
00000,2020-06-11,Texas,n/a,81583,1920
00000,2020-06-12,Texas,n/a,83680,1939
00000,2020-06-13,Texas,n/a,86011,1957
00000,2020-06-14,Texas,n/a,87854,1976
00000,2020-06-15,Texas,n/a,89108,1983
00000,2020-06-16,Texas,n/a,93206,2029
00000,2020-06-17,Texas,n/a,96335,2062
00000,2020-06-18,Texas,n/a,99851,2105
00000,2020-06-19,Texas,n/a,103305,2140
00000,2020-06-20,Texas,n/a,107735,2165
00000,2020-06-21,Texas,n/a,111601,2182
00000,2020-06-22,Texas,n/a,114881,2192
00000,2020-06-23,Texas,n/a,120370,2220
00000,2020-06-24,Texas,n/a,125921,2249
00000,2020-06-25,Texas,n/a,131917,2296
00000,2020-06-26,Texas,n/a,137624,2324
00000,2020-06-27,Texas,n/a,143371,2366
00000,2020-06-28,Texas,n/a,148728,2393
00000,2020-06-29,Texas,n/a,153011,2403
00000,2020-06-30,Texas,n/a,159986,2424
00000,2020-07-01,Texas,n/a,168062,2481
00000,2020-07-02,Texas,n/a,175977,2525
00000,2020-07-03,Texas,n/a,183532,2575
00000,2020-07-04,Texas,n/a,191790,2608
00000,2020-07-05,Texas,n/a,195239,2637
00000,2020-07-06,Texas,n/a,200557,2655
00000,2020-07-07,Texas,n/a,210585,2715
00000,2020-03-07,Louisiana,n/a,0,0
00000,2020-03-08,Louisiana,n/a,0,0
00000,2020-03-09,Louisiana,n/a,1,0
00000,2020-03-10,Louisiana,n/a,1,0
00000,2020-03-11,Louisiana,n/a,6,0
00000,2020-03-12,Louisiana,n/a,14,0
00000,2020-03-13,Louisiana,n/a,36,0
00000,2020-03-14,Louisiana,n/a,51,0
00000,2020-03-15,Louisiana,n/a,90,2
00000,2020-03-16,Louisiana,n/a,115,2
00000,2020-03-17,Louisiana,n/a,137,4
00000,2020-03-18,Louisiana,n/a,240,6
00000,2020-03-19,Louisiana,n/a,347,8
00000,2020-03-20,Louisiana,n/a,473,12
00000,2020-03-21,Louisiana,n/a,580,16
00000,2020-03-22,Louisiana,n/a,837,20
00000,2020-03-23,Louisiana,n/a,1172,34
00000,2020-03-24,Louisiana,n/a,1388,46
00000,2020-03-25,Louisiana,n/a,1795,65
00000,2020-03-26,Louisiana,n/a,2305,83
00000,2020-03-27,Louisiana,n/a,2746,119
00000,2020-03-28,Louisiana,n/a,3315,137
00000,2020-03-29,Louisiana,n/a,3540,151
00000,2020-03-30,Louisiana,n/a,4025,185
00000,2020-03-31,Louisiana,n/a,5237,239
00000,2020-04-01,Louisiana,n/a,6424,273
00000,2020-04-02,Louisiana,n/a,9150,310
00000,2020-04-03,Louisiana,n/a,10297,370
00000,2020-04-04,Louisiana,n/a,12496,409
00000,2020-04-05,Louisiana,n/a,13010,477
00000,2020-04-06,Louisiana,n/a,14867,512
00000,2020-04-07,Louisiana,n/a,16284,582
00000,2020-04-08,Louisiana,n/a,17030,652
00000,2020-04-09,Louisiana,n/a,18283,702
00000,2020-04-10,Louisiana,n/a,19253,755
00000,2020-04-11,Louisiana,n/a,20014,806
00000,2020-04-12,Louisiana,n/a,20595,840
00000,2020-04-13,Louisiana,n/a,21016,884
00000,2020-04-14,Louisiana,n/a,21518,1013
00000,2020-04-15,Louisiana,n/a,21951,1103
00000,2020-04-16,Louisiana,n/a,22532,1156
00000,2020-04-17,Louisiana,n/a,23118,1213
00000,2020-04-18,Louisiana,n/a,23580,1267
00000,2020-04-19,Louisiana,n/a,23928,1296
00000,2020-04-20,Louisiana,n/a,24523,1328
00000,2020-04-21,Louisiana,n/a,24854,1405
00000,2020-04-22,Louisiana,n/a,25258,1473
00000,2020-04-23,Louisiana,n/a,25739,1540
00000,2020-04-24,Louisiana,n/a,26140,1601
00000,2020-04-25,Louisiana,n/a,26512,1644
00000,2020-04-26,Louisiana,n/a,26773,1670
00000,2020-04-27,Louisiana,n/a,27068,1697
00000,2020-04-28,Louisiana,n/a,27286,1758
00000,2020-04-29,Louisiana,n/a,27660,1802
00000,2020-04-30,Louisiana,n/a,28001,1862
00000,2020-05-01,Louisiana,n/a,28711,1927
00000,2020-05-02,Louisiana,n/a,29140,1950
00000,2020-05-03,Louisiana,n/a,29340,1969
00000,2020-05-04,Louisiana,n/a,29673,2064
00000,2020-05-05,Louisiana,n/a,29996,2115
00000,2020-05-06,Louisiana,n/a,30399,2115
00000,2020-05-07,Louisiana,n/a,30652,2208
00000,2020-05-08,Louisiana,n/a,30855,2227
00000,2020-05-09,Louisiana,n/a,31417,2267
00000,2020-05-10,Louisiana,n/a,31600,2286
00000,2020-05-11,Louisiana,n/a,31815,2308
00000,2020-05-12,Louisiana,n/a,32050,2347
00000,2020-05-13,Louisiana,n/a,32662,2381
00000,2020-05-14,Louisiana,n/a,33489,2417
00000,2020-05-15,Louisiana,n/a,33837,2448
00000,2020-05-16,Louisiana,n/a,34117,2479
00000,2020-05-17,Louisiana,n/a,34432,2491
00000,2020-05-18,Louisiana,n/a,34709,2563
00000,2020-05-19,Louisiana,n/a,35038,2581
00000,2020-05-20,Louisiana,n/a,35316,2608
00000,2020-05-21,Louisiana,n/a,36504,2629
00000,2020-05-22,Louisiana,n/a,36925,2668
00000,2020-05-23,Louisiana,n/a,37040,2668
00000,2020-05-24,Louisiana,n/a,37169,2690
00000,2020-05-25,Louisiana,n/a,37809,2690
00000,2020-05-26,Louisiana,n/a,38054,2701
00000,2020-05-27,Louisiana,n/a,38497,2722
00000,2020-05-28,Louisiana,n/a,38802,2740
00000,2020-05-29,Louisiana,n/a,38802,2766
00000,2020-05-30,Louisiana,n/a,39577,2785
00000,2020-05-31,Louisiana,n/a,39916,2791
00000,2020-06-01,Louisiana,n/a,40341,2801
00000,2020-06-02,Louisiana,n/a,40746,2835
00000,2020-06-03,Louisiana,n/a,41133,2870
00000,2020-06-04,Louisiana,n/a,41562,2883
00000,2020-06-05,Louisiana,n/a,41989,2912
00000,2020-06-06,Louisiana,n/a,42486,2925
00000,2020-06-07,Louisiana,n/a,42816,2936
00000,2020-06-08,Louisiana,n/a,43050,2944
00000,2020-06-09,Louisiana,n/a,43612,2957
00000,2020-06-10,Louisiana,n/a,44030,2968
00000,2020-06-11,Louisiana,n/a,44472,2987
00000,2020-06-12,Louisiana,n/a,44995,2996
00000,2020-06-13,Louisiana,n/a,46283,3004
00000,2020-06-14,Louisiana,n/a,46619,3014
00000,2020-06-15,Louisiana,n/a,47172,3018
00000,2020-06-16,Louisiana,n/a,47706,3042
00000,2020-06-17,Louisiana,n/a,48634,3062
00000,2020-06-18,Louisiana,n/a,48634,3062
00000,2020-06-19,Louisiana,n/a,48515,3084
00000,2020-06-20,Louisiana,n/a,49385,3104
00000,2020-06-21,Louisiana,n/a,49778,3105
00000,2020-06-22,Louisiana,n/a,50239,3117
00000,2020-06-23,Louisiana,n/a,51595,3134
00000,2020-06-24,Louisiana,n/a,52477,3152
00000,2020-06-25,Louisiana,n/a,53415,3164
00000,2020-06-26,Louisiana,n/a,54769,3190
00000,2020-06-27,Louisiana,n/a,54769,3190
00000,2020-06-28,Louisiana,n/a,56236,3199
00000,2020-06-29,Louisiana,n/a,57081,3199
00000,2020-06-30,Louisiana,n/a,58095,3221
00000,2020-07-01,Louisiana,n/a,60178,3238
00000,2020-07-02,Louisiana,n/a,61561,3255
00000,2020-07-03,Louisiana,n/a,63289,3278
00000,2020-07-04,Louisiana,n/a,63289,3278
00000,2020-07-05,Louisiana,n/a,65226,3288
00000,2020-07-06,Louisiana,n/a,66327,3296
00000,2020-07-07,Louisiana,n/a,68263,3319
00000,2020-03-05,Tennessee,n/a,1,0
00000,2020-03-06,Tennessee,n/a,1,0
00000,2020-03-07,Tennessee,n/a,1,0
00000,2020-03-08,Tennessee,n/a,3,0
00000,2020-03-09,Tennessee,n/a,3,0
00000,2020-03-10,Tennessee,n/a,7,0
00000,2020-03-11,Tennessee,n/a,7,0
00000,2020-03-12,Tennessee,n/a,18,0
00000,2020-03-13,Tennessee,n/a,26,0
00000,2020-03-14,Tennessee,n/a,32,0
00000,2020-03-15,Tennessee,n/a,39,0
00000,2020-03-16,Tennessee,n/a,52,0
00000,2020-03-17,Tennessee,n/a,73,0
00000,2020-03-18,Tennessee,n/a,98,0
00000,2020-03-19,Tennessee,n/a,154,0
00000,2020-03-20,Tennessee,n/a,228,0
00000,2020-03-21,Tennessee,n/a,371,0
00000,2020-03-22,Tennessee,n/a,505,0
00000,2020-03-23,Tennessee,n/a,615,2
00000,2020-03-24,Tennessee,n/a,667,2
00000,2020-03-25,Tennessee,n/a,784,3
00000,2020-03-26,Tennessee,n/a,957,3
00000,2020-03-27,Tennessee,n/a,1203,6
00000,2020-03-28,Tennessee,n/a,1373,6
00000,2020-03-29,Tennessee,n/a,1537,7
00000,2020-03-30,Tennessee,n/a,1834,13
00000,2020-03-31,Tennessee,n/a,2239,23
00000,2020-04-01,Tennessee,n/a,2683,24
00000,2020-04-02,Tennessee,n/a,2845,32
00000,2020-04-03,Tennessee,n/a,3067,37
00000,2020-04-04,Tennessee,n/a,3321,43
00000,2020-04-05,Tennessee,n/a,3633,44
00000,2020-04-06,Tennessee,n/a,3802,65
00000,2020-04-07,Tennessee,n/a,4138,72
00000,2020-04-08,Tennessee,n/a,4362,79
00000,2020-04-09,Tennessee,n/a,4634,94
00000,2020-04-10,Tennessee,n/a,4862,98
00000,2020-04-11,Tennessee,n/a,5114,101
00000,2020-04-12,Tennessee,n/a,5308,101
00000,2020-04-13,Tennessee,n/a,5610,109
00000,2020-04-14,Tennessee,n/a,5823,124
00000,2020-04-15,Tennessee,n/a,6079,135
00000,2020-04-16,Tennessee,n/a,6262,141
00000,2020-04-17,Tennessee,n/a,6589,142
00000,2020-04-18,Tennessee,n/a,6762,145
00000,2020-04-19,Tennessee,n/a,7070,148
00000,2020-04-20,Tennessee,n/a,7238,152
00000,2020-04-21,Tennessee,n/a,7394,157
00000,2020-04-22,Tennessee,n/a,7842,166
00000,2020-04-23,Tennessee,n/a,8266,170
00000,2020-04-24,Tennessee,n/a,8726,168
00000,2020-04-25,Tennessee,n/a,9189,178
00000,2020-04-26,Tennessee,n/a,9667,181
00000,2020-04-27,Tennessee,n/a,9918,184
00000,2020-04-28,Tennessee,n/a,10052,188
00000,2020-04-29,Tennessee,n/a,10366,195
00000,2020-04-30,Tennessee,n/a,10735,199
00000,2020-05-01,Tennessee,n/a,11891,204
00000,2020-05-02,Tennessee,n/a,12661,209
00000,2020-05-03,Tennessee,n/a,13177,210
00000,2020-05-04,Tennessee,n/a,13571,219
00000,2020-05-05,Tennessee,n/a,13690,226
00000,2020-05-06,Tennessee,n/a,13938,239
00000,2020-05-07,Tennessee,n/a,14096,237
00000,2020-05-08,Tennessee,n/a,14441,241
00000,2020-05-09,Tennessee,n/a,14768,242
00000,2020-05-10,Tennessee,n/a,14985,243
00000,2020-05-11,Tennessee,n/a,15544,251
00000,2020-05-12,Tennessee,n/a,16111,265
00000,2020-05-13,Tennessee,n/a,16370,273
00000,2020-05-14,Tennessee,n/a,16699,287
00000,2020-05-15,Tennessee,n/a,16970,290
00000,2020-05-16,Tennessee,n/a,17288,295
00000,2020-05-17,Tennessee,n/a,17388,298
00000,2020-05-18,Tennessee,n/a,18011,301
00000,2020-05-19,Tennessee,n/a,18378,305
00000,2020-05-20,Tennessee,n/a,18532,309
00000,2020-05-21,Tennessee,n/a,18961,313
00000,2020-05-22,Tennessee,n/a,19394,315
00000,2020-05-23,Tennessee,n/a,19789,329
00000,2020-05-24,Tennessee,n/a,20145,336
00000,2020-05-25,Tennessee,n/a,20607,338
00000,2020-05-26,Tennessee,n/a,20965,343
00000,2020-05-27,Tennessee,n/a,21306,353
00000,2020-05-28,Tennessee,n/a,21679,356
00000,2020-05-29,Tennessee,n/a,22085,360
00000,2020-05-30,Tennessee,n/a,22566,364
00000,2020-05-31,Tennessee,n/a,23006,364
00000,2020-06-01,Tennessee,n/a,23554,367
00000,2020-06-02,Tennessee,n/a,24375,381
00000,2020-06-03,Tennessee,n/a,24822,388
00000,2020-06-04,Tennessee,n/a,25120,401
00000,2020-06-05,Tennessee,n/a,25520,408
00000,2020-06-06,Tennessee,n/a,26071,417
00000,2020-06-07,Tennessee,n/a,26381,418
00000,2020-06-08,Tennessee,n/a,26944,421
00000,2020-06-09,Tennessee,n/a,27575,435
00000,2020-06-10,Tennessee,n/a,28061,436
00000,2020-06-11,Tennessee,n/a,28538,441
00000,2020-06-12,Tennessee,n/a,29126,468
00000,2020-06-13,Tennessee,n/a,29541,472
00000,2020-06-14,Tennessee,n/a,30432,475
00000,2020-06-15,Tennessee,n/a,31160,483
00000,2020-06-16,Tennessee,n/a,31830,493
00000,2020-06-17,Tennessee,n/a,32143,497
00000,2020-06-18,Tennessee,n/a,32829,509
00000,2020-06-19,Tennessee,n/a,34017,515
00000,2020-06-20,Tennessee,n/a,34446,524
00000,2020-06-21,Tennessee,n/a,35102,526
00000,2020-06-22,Tennessee,n/a,35553,531
00000,2020-06-23,Tennessee,n/a,36303,542
00000,2020-06-24,Tennessee,n/a,37235,556
00000,2020-06-25,Tennessee,n/a,38034,567
00000,2020-06-26,Tennessee,n/a,39444,577
00000,2020-06-27,Tennessee,n/a,40172,584
00000,2020-06-28,Tennessee,n/a,40172,584
00000,2020-06-29,Tennessee,n/a,42297,592
00000,2020-06-30,Tennessee,n/a,43509,604
00000,2020-07-01,Tennessee,n/a,45315,609
00000,2020-07-02,Tennessee,n/a,46890,620
00000,2020-07-03,Tennessee,n/a,48712,633
00000,2020-07-04,Tennessee,n/a,50140,637
00000,2020-07-05,Tennessee,n/a,51431,646
00000,2020-07-06,Tennessee,n/a,52155,653
00000,2020-07-07,Tennessee,n/a,53514,665
00000,2020-03-06,Pennsylvania,n/a,2,0
00000,2020-03-07,Pennsylvania,n/a,4,0
00000,2020-03-08,Pennsylvania,n/a,6,0
00000,2020-03-09,Pennsylvania,n/a,10,0
00000,2020-03-10,Pennsylvania,n/a,12,0
00000,2020-03-11,Pennsylvania,n/a,16,0
00000,2020-03-12,Pennsylvania,n/a,22,0
00000,2020-03-13,Pennsylvania,n/a,41,0
00000,2020-03-14,Pennsylvania,n/a,47,0
00000,2020-03-15,Pennsylvania,n/a,63,0
00000,2020-03-16,Pennsylvania,n/a,76,0
00000,2020-03-17,Pennsylvania,n/a,96,0
00000,2020-03-18,Pennsylvania,n/a,133,1
00000,2020-03-19,Pennsylvania,n/a,185,1
00000,2020-03-20,Pennsylvania,n/a,268,1
00000,2020-03-21,Pennsylvania,n/a,371,2
00000,2020-03-22,Pennsylvania,n/a,479,2
00000,2020-03-23,Pennsylvania,n/a,644,6
00000,2020-03-24,Pennsylvania,n/a,851,7
00000,2020-03-25,Pennsylvania,n/a,1127,11
00000,2020-03-26,Pennsylvania,n/a,1687,16
00000,2020-03-27,Pennsylvania,n/a,2218,22
00000,2020-03-28,Pennsylvania,n/a,2751,34
00000,2020-03-29,Pennsylvania,n/a,3394,38
00000,2020-03-30,Pennsylvania,n/a,4087,49
00000,2020-03-31,Pennsylvania,n/a,4843,63
00000,2020-04-01,Pennsylvania,n/a,5805,74
00000,2020-04-02,Pennsylvania,n/a,7016,90
00000,2020-04-03,Pennsylvania,n/a,8420,102
00000,2020-04-04,Pennsylvania,n/a,10017,136
00000,2020-04-05,Pennsylvania,n/a,11510,150
00000,2020-04-06,Pennsylvania,n/a,12980,162
00000,2020-04-07,Pennsylvania,n/a,14559,240
00000,2020-04-08,Pennsylvania,n/a,16239,309
00000,2020-04-09,Pennsylvania,n/a,18228,338
00000,2020-04-10,Pennsylvania,n/a,19979,416
00000,2020-04-11,Pennsylvania,n/a,21655,494
00000,2020-04-12,Pennsylvania,n/a,22833,507
00000,2020-04-13,Pennsylvania,n/a,24199,524
00000,2020-04-14,Pennsylvania,n/a,25345,584
00000,2020-04-15,Pennsylvania,n/a,26490,647
00000,2020-04-16,Pennsylvania,n/a,27735,707
00000,2020-04-17,Pennsylvania,n/a,29441,756
00000,2020-04-18,Pennsylvania,n/a,31069,836
00000,2020-04-19,Pennsylvania,n/a,32284,1112
00000,2020-04-20,Pennsylvania,n/a,33232,1204
00000,2020-04-21,Pennsylvania,n/a,34528,1564
00000,2020-04-22,Pennsylvania,n/a,35684,1622
00000,2020-04-23,Pennsylvania,n/a,37053,1421
00000,2020-04-24,Pennsylvania,n/a,38652,1492
00000,2020-04-25,Pennsylvania,n/a,40049,1537
00000,2020-04-26,Pennsylvania,n/a,41165,1550
00000,2020-04-27,Pennsylvania,n/a,42050,1597
00000,2020-04-28,Pennsylvania,n/a,43264,1716
00000,2020-04-29,Pennsylvania,n/a,44366,2195
00000,2020-04-30,Pennsylvania,n/a,45763,2292
00000,2020-05-01,Pennsylvania,n/a,46971,2354
00000,2020-05-02,Pennsylvania,n/a,48305,2418
00000,2020-05-03,Pennsylvania,n/a,49267,2444
00000,2020-05-04,Pennsylvania,n/a,50092,2458
00000,2020-05-05,Pennsylvania,n/a,50957,3012
00000,2020-05-06,Pennsylvania,n/a,51845,3106
00000,2020-05-07,Pennsylvania,n/a,52915,3416
00000,2020-05-08,Pennsylvania,n/a,54238,3616
00000,2020-05-09,Pennsylvania,n/a,55316,3688
00000,2020-05-10,Pennsylvania,n/a,56611,3707
00000,2020-05-11,Pennsylvania,n/a,57154,3731
00000,2020-05-12,Pennsylvania,n/a,57991,3806
00000,2020-05-13,Pennsylvania,n/a,58698,3943
00000,2020-05-14,Pennsylvania,n/a,59636,4218
00000,2020-05-15,Pennsylvania,n/a,60622,4342
00000,2020-05-16,Pennsylvania,n/a,61611,4403
00000,2020-05-17,Pennsylvania,n/a,62234,4418
00000,2020-05-18,Pennsylvania,n/a,63056,4505
00000,2020-05-19,Pennsylvania,n/a,63666,4624
00000,2020-05-20,Pennsylvania,n/a,63666,4624
00000,2020-05-21,Pennsylvania,n/a,65392,4869
00000,2020-05-22,Pennsylvania,n/a,66258,4984
00000,2020-05-23,Pennsylvania,n/a,66983,5096
00000,2020-05-24,Pennsylvania,n/a,67713,5124
00000,2020-05-25,Pennsylvania,n/a,68186,5139
00000,2020-05-26,Pennsylvania,n/a,68637,5152
00000,2020-05-27,Pennsylvania,n/a,69417,5265
00000,2020-05-28,Pennsylvania,n/a,70042,5373
00000,2020-05-29,Pennsylvania,n/a,71339,5464
00000,2020-05-30,Pennsylvania,n/a,72031,5537
00000,2020-05-31,Pennsylvania,n/a,72546,5555
00000,2020-06-01,Pennsylvania,n/a,72898,5567
00000,2020-06-02,Pennsylvania,n/a,73510,5667
00000,2020-06-03,Pennsylvania,n/a,74022,5741
00000,2020-06-04,Pennsylvania,n/a,74560,5817
00000,2020-06-05,Pennsylvania,n/a,75005,5886
00000,2020-06-06,Pennsylvania,n/a,75706,5931
00000,2020-06-07,Pennsylvania,n/a,76212,5943
00000,2020-06-08,Pennsylvania,n/a,76563,5953
00000,2020-06-09,Pennsylvania,n/a,77056,6014
00000,2020-06-10,Pennsylvania,n/a,77466,6062
00000,2020-06-11,Pennsylvania,n/a,77933,6113
00000,2020-06-12,Pennsylvania,n/a,77999,6162
00000,2020-06-13,Pennsylvania,n/a,78462,6211
00000,2020-06-14,Pennsylvania,n/a,78798,6215
00000,2020-06-15,Pennsylvania,n/a,79121,6243
00000,2020-06-16,Pennsylvania,n/a,79483,6276
00000,2020-06-17,Pennsylvania,n/a,79818,6319
00000,2020-06-18,Pennsylvania,n/a,80236,6361
00000,2020-06-19,Pennsylvania,n/a,80762,6399
00000,2020-06-20,Pennsylvania,n/a,81266,6419
00000,2020-06-21,Pennsylvania,n/a,81730,6423
00000,2020-06-22,Pennsylvania,n/a,82186,6426
00000,2020-06-23,Pennsylvania,n/a,82696,6464
00000,2020-06-24,Pennsylvania,n/a,83191,6518
00000,2020-06-25,Pennsylvania,n/a,83770,6557
00000,2020-06-26,Pennsylvania,n/a,84370,6579
00000,2020-06-27,Pennsylvania,n/a,84370,6579
00000,2020-06-28,Pennsylvania,n/a,85496,6579
00000,2020-06-29,Pennsylvania,n/a,85988,6614
00000,2020-06-30,Pennsylvania,n/a,86606,6649
00000,2020-07-01,Pennsylvania,n/a,87242,6649
00000,2020-07-02,Pennsylvania,n/a,88074,6712
00000,2020-07-03,Pennsylvania,n/a,88741,6746
00000,2020-07-04,Pennsylvania,n/a,89375,6749
00000,2020-07-05,Pennsylvania,n/a,89854,6753
00000,2020-07-06,Pennsylvania,n/a,90304,6754
00000,2020-07-07,Pennsylvania,n/a,91299,6787
00000,2020-03-05,Virginia,n/a,0,0
00000,2020-03-06,Virginia,n/a,0,0
00000,2020-03-07,Virginia,n/a,0,0
00000,2020-03-08,Virginia,n/a,2,0
00000,2020-03-09,Virginia,n/a,3,0
00000,2020-03-10,Virginia,n/a,8,0
00000,2020-03-11,Virginia,n/a,9,0
00000,2020-03-12,Virginia,n/a,17,0
00000,2020-03-13,Virginia,n/a,30,0
00000,2020-03-14,Virginia,n/a,30,0
00000,2020-03-15,Virginia,n/a,45,1
00000,2020-03-16,Virginia,n/a,51,1
00000,2020-03-17,Virginia,n/a,67,1
00000,2020-03-18,Virginia,n/a,77,1
00000,2020-03-19,Virginia,n/a,94,2
00000,2020-03-20,Virginia,n/a,114,2
00000,2020-03-21,Virginia,n/a,152,2
00000,2020-03-22,Virginia,n/a,219,3
00000,2020-03-23,Virginia,n/a,254,6
00000,2020-03-24,Virginia,n/a,290,7
00000,2020-03-25,Virginia,n/a,391,9
00000,2020-03-26,Virginia,n/a,460,13
00000,2020-03-27,Virginia,n/a,604,14
00000,2020-03-28,Virginia,n/a,739,17
00000,2020-03-29,Virginia,n/a,890,22
00000,2020-03-30,Virginia,n/a,1020,25
00000,2020-03-31,Virginia,n/a,1250,27
00000,2020-04-01,Virginia,n/a,1484,34
00000,2020-04-02,Virginia,n/a,1706,41
00000,2020-04-03,Virginia,n/a,2012,46
00000,2020-04-04,Virginia,n/a,2407,52
00000,2020-04-05,Virginia,n/a,2637,51
00000,2020-04-06,Virginia,n/a,2878,54
00000,2020-04-07,Virginia,n/a,3333,63
00000,2020-04-08,Virginia,n/a,3645,75
00000,2020-04-09,Virginia,n/a,4042,109
00000,2020-04-10,Virginia,n/a,4509,121
00000,2020-04-11,Virginia,n/a,5077,130
00000,2020-04-12,Virginia,n/a,5274,141
00000,2020-04-13,Virginia,n/a,5747,149
00000,2020-04-14,Virginia,n/a,6171,154
00000,2020-04-15,Virginia,n/a,6500,195
00000,2020-04-16,Virginia,n/a,6889,208
00000,2020-04-17,Virginia,n/a,7491,231
00000,2020-04-18,Virginia,n/a,8053,258
00000,2020-04-19,Virginia,n/a,8537,277
00000,2020-04-20,Virginia,n/a,8990,300
00000,2020-04-21,Virginia,n/a,9630,324
00000,2020-04-22,Virginia,n/a,10266,349
00000,2020-04-23,Virginia,n/a,10998,372
00000,2020-04-24,Virginia,n/a,11594,410
00000,2020-04-25,Virginia,n/a,12366,436
00000,2020-04-26,Virginia,n/a,12970,448
00000,2020-04-27,Virginia,n/a,13535,458
00000,2020-04-28,Virginia,n/a,14339,492
00000,2020-04-29,Virginia,n/a,14961,522
00000,2020-04-30,Virginia,n/a,15846,552
00000,2020-05-01,Virginia,n/a,16901,581
00000,2020-05-02,Virginia,n/a,17731,616
00000,2020-05-03,Virginia,n/a,18671,660
00000,2020-05-04,Virginia,n/a,19492,684
00000,2020-05-05,Virginia,n/a,20256,713
00000,2020-05-06,Virginia,n/a,20256,713
00000,2020-05-07,Virginia,n/a,21570,769
00000,2020-05-08,Virginia,n/a,22342,812
00000,2020-05-09,Virginia,n/a,23196,827
00000,2020-05-10,Virginia,n/a,24081,839
00000,2020-05-11,Virginia,n/a,25070,850
00000,2020-05-12,Virginia,n/a,25800,891
00000,2020-05-13,Virginia,n/a,26746,927
00000,2020-05-14,Virginia,n/a,27813,955
00000,2020-05-15,Virginia,n/a,28672,977
00000,2020-05-16,Virginia,n/a,29683,1002
00000,2020-05-17,Virginia,n/a,30388,1009
00000,2020-05-18,Virginia,n/a,31140,1014
00000,2020-05-19,Virginia,n/a,32145,1041
00000,2020-05-20,Virginia,n/a,32908,1074
00000,2020-05-21,Virginia,n/a,34137,1099
00000,2020-05-22,Virginia,n/a,34950,1136
00000,2020-05-23,Virginia,n/a,35749,1159
00000,2020-05-24,Virginia,n/a,36244,1171
00000,2020-05-25,Virginia,n/a,37727,1208
00000,2020-05-26,Virginia,n/a,39342,1236
00000,2020-05-27,Virginia,n/a,40249,1281
00000,2020-05-28,Virginia,n/a,41401,1338
00000,2020-05-29,Virginia,n/a,42533,1358
00000,2020-05-30,Virginia,n/a,43611,1370
00000,2020-05-31,Virginia,n/a,44607,1375
00000,2020-06-01,Virginia,n/a,45398,1392
00000,2020-06-02,Virginia,n/a,46239,1407
00000,2020-06-03,Virginia,n/a,46905,1428
00000,2020-06-04,Virginia,n/a,47856,1445
00000,2020-06-05,Virginia,n/a,48532,1453
00000,2020-06-06,Virginia,n/a,49397,1460
00000,2020-06-07,Virginia,n/a,50681,1472
00000,2020-06-08,Virginia,n/a,51251,1477
00000,2020-06-09,Virginia,n/a,51738,1496
00000,2020-06-10,Virginia,n/a,52177,1514
00000,2020-06-11,Virginia,n/a,52647,1520
00000,2020-06-12,Virginia,n/a,53211,1534
00000,2020-06-13,Virginia,n/a,53869,1541
00000,2020-06-14,Virginia,n/a,54506,1546
00000,2020-06-15,Virginia,n/a,54886,1552
00000,2020-06-16,Virginia,n/a,55331,1570
00000,2020-06-17,Virginia,n/a,55775,1583
00000,2020-06-18,Virginia,n/a,56238,1586
00000,2020-06-19,Virginia,n/a,56793,1602
00000,2020-06-20,Virginia,n/a,57443,1607
00000,2020-06-21,Virginia,n/a,57994,1611
00000,2020-06-22,Virginia,n/a,58465,1620
00000,2020-06-23,Virginia,n/a,58994,1645
00000,2020-06-24,Virginia,n/a,59514,1661
00000,2020-06-25,Virginia,n/a,59946,1675
00000,2020-06-26,Virginia,n/a,60570,1700
00000,2020-06-27,Virginia,n/a,61247,1724
00000,2020-06-28,Virginia,n/a,61736,1732
00000,2020-06-29,Virginia,n/a,62189,1740
00000,2020-06-30,Virginia,n/a,62787,1763
00000,2020-07-01,Virginia,n/a,63203,1786
